2328,1.05496254,-0.38345253,-0.85582871,0.48318458
2392,1.23108706,-0.36895945,-0.95678899,0.68117480
2430,1.15637509,-0.40359546,-0.85238968,0.66913818
2460,0.91464436,-0.45002245,-0.58046017,0.54508723
2489,0.90204701,-0.42987952,-0.54164819,0.57923195
2492,0.98824040,-0.41833418,-0.53845480,0.71531952
2521,1.06158618,-0.43503807,-0.56891484,0.78360895
2524,1.14306829,-0.50873171,-0.58340792,0.84108999
2588,1.08894781,-0.50185363,-0.61313102,0.74700778
2591,1.06099077,-0.48269329,-0.59495325,0.73398857
2619,1.04233665,-0.49153652,-0.54901756,0.73718196
2622,1.06069945,-0.53231367,-0.52568124,0.75192069
2657,1.14308093,-0.56719532,-0.52912028,0.83961611
2688,1.09794020,-0.55982596,-0.52027704,0.78827622
2720,1.06711390,-0.52862899,-0.51560978,0.77034410
2752,1.07051003,-0.50946864,-0.51708365,0.78680234
2756,1.03775901,-0.44388131,-0.53133109,0.77304620
2786,1.11456637,-0.44535518,-0.55049143,0.86074162
2818,1.14782102,-0.46991973,-0.55859773,0.88579746
2822,1.14162145,-0.47606086,-0.57210823,0.86565453
2852,1.11591511,-0.50701219,-0.56129983,0.82045577
2883,1.04166388,-0.49718637,-0.44953115,0.79736510
2914,1.05328723,-0.50160799,-0.43896840,0.81554286
2948,1.08053021,-0.48637797,-0.50578396,0.82168400
2980,1.04425229,-0.48416716,-0.45395277,0.80620833
2984,1.04279481,-0.47434134,-0.45616358,0.80891043
3012,1.03482389,-0.47507828,-0.44977680,0.80178671
3017,1.09866180,-0.50111670,-0.48023683,0.85165274
3046,1.10025418,-0.53427883,-0.40629756,0.87179567
3081,1.02815285,-0.49202782,-0.33849942,0.83691401
3110,1.03728597,-0.47655215,-0.35913363,0.84845935
3147,1.12443215,-0.46500682,-0.38787415,0.94745446
3150,1.10191939,-0.46869150,-0.34906217,0.93418961
3180,1.06935258,-0.45788310,-0.32965618,0.90839684
3184,1.06301184,-0.44535518,-0.31442616,0.91257281
3214,1.07521927,-0.43970534,-0.29231807,0.93664606
3246,1.09469007,-0.44437260,-0.31614568,0.94917398
3277,1.09908679,-0.47016537,-0.28519436,0.95163043
3283,1.08000816,-0.51266203,-0.24589109,0.91822265
3344,1.06121616,-0.48441281,-0.31049584,0.89169295
3375,1.09444703,-0.47728909,-0.34979911,0.92067911
3378,1.11210793,-0.45370713,-0.37755704,0.94254155
3408,1.07335317,-0.44977680,-0.33137570,0.91650314
3440,1.06230707,-0.45714616,-0.32744537,0.90127312
3453,1.06429132,-0.46279601,-0.32253246,0.90250135
3508,0.97938125,-0.45591794,-0.22378300,0.83740530
3539,1.03484572,-0.43037081,-0.31025019,0.88849955
3572,1.10786126,-0.46377859,-0.38025914,0.93148751
3603,1.09843816,-0.49595814,-0.38394382,0.90176441
3638,1.07030334,-0.53648964,-0.31933907,0.86933921
